X0 X0.1 X1 X0.2 X0.3 X0.4 X0.5 X0.6 cfr id
0 0 0 1 0 0 0 0 0.00581379911745898 100496
0 1 0 0 0 2 0 0 0.00459197365271393 100497
0 0 0 0 0 0 0 0 0.000794622124521993 100498
0 0 0 0 0 0 0 0 0.00277602526766714 100499
1 1 0 0 1 0 1 0 0.0051592724659713 100500
0 0 0 0 0 0 0 0 0.00349828941689339 100501
0 0 1 0 3 1 2 0 0.00497043435752857 100502
0 0 0 0 0 1 0 0 0.00159928969515022 100503
0 0 0 0 0 0 0 0 0.00439138064102735 100504
1 0 2 1 0 1 0 0 0.0116620531654917 100505
0 0 0 0 0 0 0 0 0.0015040760365082 100506
0 0 1 0 0 0 0 0 0.00855496180593036 100507
0 0 0 1 2 0 0 0 0.00414190727169626 100508
0 0 1 1 0 1 0 0 0.011456987055135 100509
0 0 0 0 1 0 0 0 0.0057947881607106 100510
0 1 2 1 0 0 0 0 0.00686410636699293 100511
0 0 1 1 0 2 0 0 0.0022950950806262 100512
0 0 1 0 1 1 1 0 0.0123998116410803 100513
1 0 2 0 0 2 0 0 0.00786101003759541 100514
0 0 0 0 0 0 0 0 0.000909839765517972 100515
0 1 0 0 0 0 0 0 0.00740402880473994 100516
1 0 0 0 1 1 0 0 0.0118784256046638 100517
0 2 0 1 0 1 2 0 0.0102974329638528 100518
0 0 2 1 2 2 0 0 0.0104386368824635 100519
3 1 0 0 0 2 1 0 0.00837845960923005 100520
0 1 0 0 1 0 0 0 0.00939955342037138 100521
0 1 0 0 0 1 0 0 0.00349594262079336 100522
1 0 1 0 0 0 0 0 0.0109128963929834 100523
0 0 1 0 1 0 2 0 0.00808753345627338 100524
0 1 0 1 0 1 0 0 0.00311523651471362 100525
0 1 0 0 0 0 0 0 0.00797087651444599 100526
1 0 1 0 0 1 0 0 0.00924970886844676 100527
0 0 1 0 1 0 0 0 0.00572734588058665 100528
0 1 2 2 0 0 0 0 0.00691004558466375 100529
0 0 1 1 0 0 0 0 0.00612770672014449 100530
0 0 0 0 1 1 1 0 0.0100289348425576 100531
1 0 1 0 1 0 0 0 0.00653759292617906 100532
0 0 0 0 0 0 0 0 0.00109831505978946 100533
1 0 2 0 1 0 2 0 0.0123212922626408 100534
0 2 0 0 2 0 0 0 0.0066886181186419 100535
0 0 2 1 1 0 0 0 0.0111846637504641 100536
0 1 1 2 0 0 0 0 0.01000200198323 100537
0 0 0 0 0 0 0 0 0.00125629901885986 100538
0 0 0 0 0 0 0 0 0.000224048327072524 100539
0 1 0 0 0 0 0 0 0.00340301965770777 100540
0 0 2 0 0 0 0 0 0.0112534607207635 100541
0 1 1 0 0 1 0 0 0.00598602502723224 100542
0 0 0 0 0 0 0 0 0.000419991661328822 100543
0 0 0 0 0 0 0 0 0.00815739932586439 100544
0 1 1 1 1 2 0 0 0.0118650663178414 100545
0 1 0 1 1 1 0 0 0.00700906097481493 100546
0 0 0 0 0 0 0 0 0.00012613563449122 100547
0 0 2 0 1 0 0 0 0.00888431131315883 100548
0 3 0 0 0 0 1 0 0.00792760644108057 100549
0 0 0 2 0 0 1 0 0.00331697498913854 100550
0 0 0 0 0 0 0 0 0.00249641165137291 100551
0 1 0 0 0 1 0 0 0.00418527322181035 100552
0 0 1 0 0 0 0 0 0.00415112086629961 100553
1 0 2 1 3 0 0 0 0.0106777925800998 100554
0 0 0 0 1 0 0 0 0.00328321027918719 100555
0 0 0 1 0 1 1 0 0.00844630195060745 100556
0 0 0 0 2 1 0 0 0.00850848480476998 100557
0 0 0 0 0 0 0 0 0.00480065594892949 100558
0 1 2 0 0 0 1 0 0.00577622991695534 100559
0 0 1 0 0 0 0 0 0.00114844112540595 100560
0 1 1 0 2 1 0 0 0.00718386452062987 100561
0 2 1 0 0 0 1 0 0.00688053853809834 100562
0 1 0 1 0 2 0 0 0.0117563662264729 100563
0 0 0 0 0 0 0 0 0.00158256874419749 100564
0 0 0 0 0 0 0 0 0.00712525761628058 100565
0 0 0 0 0 0 0 0 0.000495506441802718 100566
0 0 1 0 0 0 0 0 0.00162687805714086 100567
1 1 0 1 0 0 0 0 0.00392912480747327 100568
0 2 1 0 0 1 0 0 0.00595134960312862 100569
0 0 0 0 2 0 0 0 0.00961039397807326 100570
0 0 2 2 0 0 0 0 0.00869079639669508 100571
0 0 0 0 0 0 0 0 0.00102610998146702 100572
0 0 1 1 0 1 0 0 0.0107451097836019 100573
0 0 0 0 0 1 0 0 0.00556447772542015 100574
0 1 0 0 0 0 0 0 0.000711482038605027 100575
0 0 0 0 0 0 0 0 0.00461691402306315 100576
1 0 1 0 3 0 1 0 0.0080976274155546 100577
0 1 0 1 0 3 0 0 0.0113634840032319 100578
0 0 0 0 0 0 0 0 0.00056280525168404 100579
0 0 1 1 0 0 0 0 0.00690203470294364 100580
0 0 4 0 2 1 0 0 0.0111922012263676 100581
1 0 0 0 1 0 0 0 0.00453514012333471 100582
2 0 0 0 0 1 0 0 0.0102737187582534 100583
0 0 0 0 1 0 0 0 0.00499427226022817 100584
0 0 0 0 0 0 0 0 0.00083934276481159 100585
0 1 0 0 0 0 0 0 0.00236461331078317 100586
1 0 1 1 0 0 0 0 0.0111359551432542 100587
0 0 0 0 0 0 0 0 0.000741681145154871 100588
1 0 0 1 2 0 0 0 0.00727877606404945 100589
0 1 1 0 0 0 0 0 0.0106323350453749 100590
1 1 2 1 0 1 0 0 0.0117305459512863 100591
0 0 0 1 1 1 0 0 0.0106244699331 100592
1 0 0 3 1 1 2 0 0.0124868932500249 100593
0 0 0 0 0 0 0 0 0.00018715049372986 100594
0 0 1 0 0 0 0 0 0.00141398661071435 100595
0 0 1 0 1 1 0 0 0.00914373149280436 100596
0 2 1 0 0 1 0 0 0.0109137694002129 100597
0 1 0 0 0 1 0 0 0.00654771493573207 100598
0 0 2 1 1 0 0 0 0.0119108183804201 100599
1 1 1 0 2 0 0 0 0.0103665467642713 100600
1 1 0 1 1 1 0 0 0.0096073160355445 100601
0 0 0 0 0 0 0 0 0.000901618966599926 100602
0 0 0 0 0 0 0 0 0.00574888274131808 100603
0 1 1 1 2 1 0 0 0.00839838105021045 100604
0 2 0 0 2 0 0 0 0.0118748634500662 100605
0 0 0 0 0 0 0 0 0.000152911458280869 100606
0 0 1 0 0 1 0 0 0.00649399981484748 100607
0 0 0 0 0 0 1 0 0.00886055411247071 100608
0 3 0 0 1 0 0 0 0.0046667204995174 100609
0 0 0 1 0 2 2 0 0.0105005293473369 100610
0 0 2 0 0 1 1 0 0.00839370286266785 100611
0 0 0 0 0 0 0 0 0.000860734086018056 100612
0 1 2 0 1 0 0 0 0.00713587441423442 100613
1 0 0 1 2 0 0 0 0.00302396207989659 100614
0 0 1 0 1 0 0 0 0.00175626453419682 100615
0 0 0 1 1 1 0 0 0.00960262957087252 100616
0 0 2 1 0 0 0 0 0.00878468272567261 100617
0 0 1 0 0 0 0 0 0.00151021444762591 100618
1 1 1 1 0 1 0 0 0.00942306621582247 100619
1 0 0 0 0 0 0 0 0.00274696012784261 100620
0 0 0 0 0 0 0 0 0.00127015677280724 100621
0 1 0 1 0 2 0 0 0.00972649428294972 100622
0 0 0 0 0 0 0 0 0.00131883043213747 100623
0 0 0 0 0 0 0 0 0.000181861408054829 100624
1 1 0 0 0 0 0 0 0.00688111862691585 100625
0 2 2 0 1 1 0 0 0.0124206026404863 100626
0 0 0 1 0 1 0 0 0.0044522255891934 100627
0 0 1 0 0 1 0 0 0.0112756650400115 100628
0 0 1 0 0 0 0 0 0.00413684672676027 100629
1 2 0 0 0 0 0 0 0.00293240484315902 100630
0 1 0 1 1 0 0 0 0.00373444948345423 100631
0 0 0 0 0 0 0 0 0.00030756295309402 100632
1 0 0 0 0 0 0 0 0.00173306190117728 100633
0 0 1 0 0 0 0 0 0.00360335929726716 100634
0 0 0 0 0 0 0 0 0.0085390021209605 100635
0 3 1 0 0 1 1 0 0.00950781160499901 100636
0 0 0 0 0 0 0 0 0.000132912994013168 100637
1 1 0 0 0 0 1 0 0.00583289928326849 100638
0 1 0 0 0 0 0 0 0.0113877362222411 100639
0 0 0 0 0 0 0 0 0.00254386098531541 100640
0 0 1 1 0 2 0 0 0.0119558289501583 100641
0 0 1 0 0 0 0 0 0.0024175209517125 100642
0 1 0 1 0 0 1 0 0.00869919975230005 100643
0 2 1 1 0 0 1 0 0.00915314626763575 100644
0 0 0 0 0 0 1 0 0.00537897920876276 100645
1 0 0 1 2 0 0 0 0.00920319255092181 100646
0 0 1 0 0 1 0 0 0.00598499797342811 100647
1 1 1 1 2 0 0 0 0.0101237151015084 100648
0 1 0 0 0 0 0 0 0.00352984919154551 100649
0 1 1 2 0 0 0 0 0.00441220107022673 100650
1 2 1 0 0 0 0 0 0.00783373344747815 100651
1 0 0 0 0 2 0 0 0.00938286235905252 100652
0 3 2 0 1 0 0 0 0.00427284617035184 100653
0 0 0 0 0 0 0 0 0.00420634518377483 100654
0 1 0 0 0 1 0 0 0.0104440298920963 100655
0 0 0 0 0 1 0 0 0.00199692574969959 100656
0 0 1 0 0 0 0 0 0.00309379691025242 100657
0 0 0 1 0 0 0 0 0.00160025306104217 100658
0 0 0 0 0 0 0 0 0.000353177293436602 100659
0 0 0 1 0 1 0 0 0.00353989279828966 100660
0 0 0 0 0 0 0 0 9.99610521830618e-05 100661
2 0 0 1 1 1 0 0 0.00866761629586108 100662
0 0 0 0 0 1 0 0 0.00322816369007342 100663
0 0 0 0 0 0 0 0 0.00296056570659857 100664
0 0 0 0 1 0 0 0 0.00119750748854131 100665
0 0 0 0 0 0 0 0 0.00211468837806024 100666
0 1 0 1 0 1 0 0 0.00498597880650777 100667
0 0 0 0 0 0 0 0 0.0019247478019679 100668
0 0 0 0 0 2 0 0 0.00617286190972664 100669
1 2 1 0 0 0 0 0 0.00888811327458825 100670
0 0 2 1 0 0 0 0 0.0106649421068141 100671
0 0 0 0 0 0 0 0 0.000698769057635218 100672
1 0 1 1 0 1 0 0 0.00931259711796883 100673
0 2 0 1 0 0 0 0 0.0103571977466345 100674
0 0 1 0 0 0 0 0 0.00348153926606756 100675
0 0 0 0 0 0 0 1 0.00271119603130501 100676
0 0 0 1 0 0 0 0 0.00207114538934547 100677
1 0 2 1 1 0 0 0 0.0113092356972629 100678
1 0 0 0 0 0 0 0 0.00825187815935351 100679
1 1 0 1 0 0 0 0 0.00477204582130071 100680
1 0 0 0 1 1 1 0 0.00637523450423032 100681
0 0 0 0 1 0 0 0 0.001386025318061 100682
0 0 1 1 1 1 0 0 0.00485299039864913 100683
0 0 2 0 0 0 0 0 0.00238623432232998 100684
0 0 0 1 0 1 0 0 0.0021076261473354 100685
0 0 2 2 2 1 0 0 0.0116810919425916 100686
0 0 0 0 0 0 2 0 0.00868037664040457 100687
2 0 0 0 2 1 0 0 0.00691217096755281 100688
0 0 0 0 0 0 0 0 0.00193464150070213 100689
0 0 0 0 0 0 0 0 0.00132154004240874 100690
1 1 2 0 0 0 0 0 0.00369373934227042 100691
1 0 0 1 0 0 0 0 0.00699081519269384 100692
0 0 0 0 0 1 1 0 0.010319394027465 100693
0 0 1 0 0 0 0 0 0.000493859752896242 100694
1 0 0 0 0 0 0 0 0.00131060641433578 100695
0 1 1 0 0 0 2 0 0.0105173914693296 100696
0 0 2 0 1 0 0 0 0.00241425539425109 100697
0 0 0 0 1 0 0 0 0.00115008459542878 100698
0 1 0 0 2 0 0 0 0.00971212472650223 100699
0 0 0 0 0 0 0 0 0.0029147044318961 100700
0 0 1 0 1 0 0 0 0.00430609654868022 100701
0 0 3 0 0 0 0 0 0.00893919787777122 100702
0 2 0 0 1 1 1 0 0.00800325250602327 100703
0 0 0 0 0 0 0 0 0.000518466049106792 100704
0 2 0 0 1 0 1 0 0.0107036590692587 100705
0 0 0 2 0 0 0 0 0.00367059257987421 100706
0 0 0 0 0 1 0 0 0.00284064780571498 100707
0 1 0 1 1 0 0 0 0.00544784423545934 100708
0 2 0 0 1 0 0 0 0.00733545393741224 100709
0 1 1 1 0 1 2 0 0.00918581701698713 100710
0 2 1 0 1 3 0 0 0.00671224173565861 100711
0 1 1 2 0 0 0 0 0.0107854148052866 100712
1 0 1 0 0 0 0 0 0.0123337668163003 100713
0 0 0 0 0 0 0 0 0.00238660863251425 100714
0 1 0 1 0 1 0 0 0.00794047507806681 100715
0 0 0 0 0 0 0 0 0.00106009150622413 100716
0 2 2 0 1 1 1 0 0.0101378901454154 100717
0 0 1 1 1 0 1 0 0.0110703306127107 100718
2 0 3 1 0 2 1 0 0.010666721459711 100719
0 1 2 2 0 2 1 0 0.012408160965424 100720
0 1 3 1 0 2 0 0 0.0113080867857207 100721
0 0 0 2 1 1 2 0 0.0110165085789049 100722
0 0 0 0 0 0 0 0 0.000784665887476876 100723
0 0 0 0 0 0 0 0 0.00018784232379403 100724
0 1 0 0 1 0 0 0 0.0105255598464282 100725
0 0 0 0 0 0 0 0 0.000948108843294904 100726
0 0 0 0 0 0 0 0 0.00109226217900869 100727
0 1 0 1 0 0 1 0 0.0037534937786404 100728
0 0 1 1 1 0 1 0 0.0121181519643869 100729
0 0 1 0 0 0 0 0 0.00172067103849258 100730
0 0 1 0 0 0 0 0 0.00683454850804992 100731
0 2 0 0 0 0 0 0 0.00325804067833815 100732
0 0 0 0 0 0 0 0 0.00345154984679539 100733
0 0 0 0 0 0 0 0 0.00134906402672641 100734
0 3 0 0 0 0 1 0 0.00827568479289766 100735
0 0 0 1 0 0 0 0 0.00509654791967478 100736
0 1 0 0 1 1 0 0 0.0118599572597304 100737
0 1 1 0 0 1 1 0 0.00521526448719669 100738
0 0 0 0 0 0 0 0 0.000582192587899044 100739
0 0 0 0 0 0 0 0 0.00545412818610203 100740
0 0 3 2 0 0 0 0 0.0121738880843623 100741
1 1 1 0 0 0 0 0 0.00580527804268058 100742
1 0 1 0 0 1 0 0 0.00812146577809472 100743
0 2 0 1 1 0 0 0 0.0109654699597741 100744
1 1 1 2 0 0 1 0 0.00764277133566793 100745
0 0 0 2 0 0 1 0 0.0119987318408675 100746
0 0 0 1 0 0 0 0 0.00608720028831158 100747
0 0 1 0 0 0 0 0 0.00149754630110692 100748
1 1 2 2 0 1 0 0 0.0114387619658373 100749
1 0 0 0 1 0 0 0 0.0104694597626803 100750
0 0 0 0 0 0 0 0 0.00455827791884076 100751
0 0 0 2 1 0 0 0 0.00325223404215649 100752
0 1 2 0 0 2 0 0 0.00570730120234657 100753
0 0 2 0 0 0 0 0 0.00436564060801174 100754
0 0 1 1 1 1 0 0 0.0115911505854456 100755
0 1 1 1 0 1 0 0 0.00549892883864231 100756
1 1 2 1 1 0 0 0 0.00874310647486709 100757
0 0 0 0 0 1 0 0 0.00920302195008844 100758
0 0 0 0 0 0 0 0 0.00387101476080716 100759
0 0 1 0 0 0 1 0 0.00377734708599746 100760
0 0 1 0 0 1 0 0 0.0119191743724514 100761
0 0 0 1 1 0 0 0 0.00317168584733736 100762
2 2 0 2 0 0 0 0 0.00823194522236008 100763
0 1 1 0 0 0 0 0 0.011386098730145 100764
0 0 0 1 2 0 0 0 0.00769385639869142 100765
0 1 0 0 0 0 0 0 0.00523764170648065 100766
1 0 0 1 0 0 0 0 0.00510461398225743 100767
0 0 0 0 2 1 0 0 0.00836430778726935 100768
0 0 0 0 0 0 0 0 0.000416103939642198 100769
0 1 0 0 0 0 0 0 0.000173904787516221 100770
0 0 1 0 0 0 1 0 0.00328902197361458 100771
1 1 1 0 1 2 0 0 0.00682238825538661 100772
0 0 0 2 0 0 0 0 0.00633085851441138 100773
2 0 0 0 0 1 1 0 0.00263560928578954 100774
0 0 0 0 0 0 0 0 0.00120352358208038 100775
0 1 0 0 0 0 0 0 0.00718454531452153 100776
0 0 0 0 1 0 0 0 0.00282256871578284 100777
0 1 1 0 0 0 0 0 0.00997799991746433 100778
0 1 1 0 1 0 0 0 0.0059982480481267 100779
0 1 0 0 0 0 0 0 0.00412948445009533 100780
0 0 0 0 0 0 0 0 0.000478289782768115 100781
0 1 0 0 0 0 0 0 0.010735346909496 100782
1 0 0 3 0 0 0 0 0.00629947140987497 100783
0 0 2 0 0 1 0 0 0.00474722592916805 100784
0 0 0 0 0 1 0 0 0.00305326104862616 100785
0 0 0 0 0 0 0 0 0.00116202826320659 100786
0 0 0 0 0 0 0 0 0.00143610103114042 100787
0 2 0 2 0 1 0 0 0.010283408977557 100788
0 1 1 0 0 2 0 0 0.00772223039821256 100789
0 0 0 0 0 2 0 0 0.0111838813318172 100790
1 0 1 0 0 0 0 0 0.00944281015836168 100791
0 1 0 1 1 3 0 0 0.00913712197507266 100792
1 1 2 1 1 1 0 0 0.0107222855993314 100793
0 0 0 0 0 0 0 0 0.00404107758076862 100794
0 0 1 0 1 1 0 0 0.0117958200833527 100795
0 0 2 0 0 1 0 0 0.00888729337893892 100796
1 0 0 0 0 1 0 0 0.00391324973315932 100797
0 0 1 0 0 0 0 0 0.00425975474063307 100798
0 0 1 0 0 0 0 0 0.00322494848514907 100799
0 3 0 1 1 0 0 0 0.0124708993069362 100800
0 1 0 1 1 0 1 0 0.0106399964482989 100801
1 0 1 0 0 1 0 0 0.0108797761495225 100802
1 0 0 0 0 0 0 0 0.00261512293072883 100803
2 0 0 1 0 1 0 0 0.00716139878204558 100804
0 1 1 1 0 0 0 0 0.00283657844702248 100805
0 1 0 1 1 1 0 0 0.0108422885707114 100806
0 0 1 0 0 0 0 0 0.00564213973120786 100807
1 0 1 0 2 2 2 0 0.0120328692515614 100808
0 0 0 0 0 0 0 0 0.0044964086759137 100809
0 0 0 0 0 0 0 0 0.00126614052569494 100810
0 3 0 0 3 0 0 0 0.011729417272727 100811
2 0 2 1 0 0 0 0 0.0118934147962136 100812
0 1 0 0 1 1 0 0 0.00266263158409856 100813
2 3 1 1 1 0 0 0 0.0097816668683663 100814
2 2 0 0 0 1 0 0 0.0100232677679742 100815
0 0 0 0 0 0 0 0 0.000470247861812823 100816
0 0 0 2 1 2 0 0 0.00582365005102474 100817
0 0 1 2 1 1 0 0 0.0123090736102313 100818
1 1 1 0 0 0 0 0 0.00543308933265507 100819
0 0 1 1 0 1 1 0 0.00468307495757472 100820
1 0 1 0 0 0 0 0 0.00851210214023013 100821
0 0 0 1 0 1 0 0 0.00527723075647373 100822
0 1 0 1 0 1 1 0 0.0103596477769315 100823
0 0 0 0 1 0 0 0 0.00632479597697966 100824
0 0 0 0 0 0 1 0 0.00191888805420604 100825
0 0 0 1 0 1 0 0 0.00321930831123609 100826
0 1 3 0 1 0 0 0 0.00886280687118415 100827
0 1 0 0 0 0 0 0 0.00422979360155296 100828
2 0 0 1 0 0 0 0 0.00879759343806654 100829
0 1 1 0 1 0 0 0 0.00848933497618418 100830
0 0 1 1 0 1 0 0 0.00900720875069965 100831
0 0 0 0 0 0 0 0 0.00775439601275139 100832
1 0 0 0 0 0 0 0 0.00238019017851911 100833
1 1 1 0 1 2 1 0 0.0110082843311829 100834
0 0 0 0 0 0 0 0 0.000836370585602708 100835
0 0 0 0 0 0 0 0 0.000143811444286257 100836
0 1 0 0 0 0 0 0 0.00101687178539578 100837
0 0 0 0 1 1 1 0 0.00691928562009707 100838
0 0 1 0 0 3 1 0 0.00847766123479232 100839
0 0 1 1 0 0 0 0 0.00648595076636411 100840
0 0 2 0 1 0 0 0 0.0114012838137569 100841
0 0 0 0 0 0 0 0 0.000849977956386283 100842
0 0 0 0 0 0 0 0 0.00700324284262024 100843
1 1 0 0 0 0 0 0 0.00766765583539382 100844
2 1 0 1 0 1 0 0 0.0102099547424586 100845
1 1 0 2 1 0 0 0 0.0103120768151712 100846
0 2 0 1 0 0 0 0 0.00531956160557456 100847
0 0 0 0 0 1 0 0 0.00567232389294077 100848
1 0 0 0 0 0 0 0 0.00229430507461075 100849
0 0 0 0 0 0 0 0 0.00309878135158215 100850
0 0 0 0 0 0 0 0 0.000129323708824813 100851
0 0 0 1 0 0 0 0 0.00749713271507062 100852
0 1 1 1 1 0 0 0 0.00622940619941801 100853
0 0 1 2 0 1 1 0 0.00917063906090334 100854
0 1 0 0 1 0 0 0 0.00450023201992735 100855
1 0 1 0 0 0 0 0 0.00539292364264838 100856
0 0 1 0 0 0 0 0 0.000326395261799917 100857
0 0 0 0 0 0 0 0 0.00262280157767236 100858
0 0 0 0 0 1 0 0 0.00212063503568061 100859
0 0 0 1 0 0 0 0 0.0073193103162339 100860
0 0 0 0 0 0 0 0 0.00254690443980508 100861
0 0 1 0 0 0 0 0 0.000646524046896957 100862
1 0 1 2 0 0 0 0 0.0105710962438025 100863
1 0 0 0 0 1 0 0 0.00337834438541904 100864
0 0 3 0 0 0 0 0 0.00692680792126339 100865
0 1 1 0 0 0 0 0 0.00889306000899523 100866
0 0 0 0 0 1 0 0 0.00409384749946184 100867
0 0 0 0 0 0 0 0 0.0007539708429249 100868
0 0 0 0 0 0 0 0 0.00141659804503433 100869
0 0 0 0 0 0 0 0 0.000542036324623041 100870
0 2 1 0 0 1 0 0 0.0114579419139773 100871
0 1 1 2 1 1 0 0 0.00930609359347727 100872
0 1 0 1 0 0 0 0 0.00384335052513052 100873
2 0 0 0 0 0 0 0 0.00313558813650161 100874
0 1 1 0 0 1 0 0 0.00547983327123802 100875
0 0 0 0 0 0 0 0 0.000401586774387397 100876
0 1 0 0 0 1 1 0 0.011756578902714 100877
0 0 0 0 1 0 0 0 0.00159506560012233 100878
0 0 0 0 0 0 0 0 0.000268244289327413 100879
0 0 0 0 0 0 0 0 0.00440167049237061 100880
0 0 0 2 1 1 1 0 0.00887000084621832 100881
0 1 2 1 0 0 1 0 0.0123069346620468 100882
1 0 1 1 2 0 0 0 0.00981766295444686 100883
1 1 1 2 2 1 0 0 0.0109368041914422 100884
0 0 0 0 0 0 0 0 0.000248883623862639 100885
1 0 0 0 0 0 0 0 0.00090574488567654 100886
0 0 1 0 1 2 1 0 0.0109226696135011 100887
1 0 1 1 2 1 0 0 0.00886075092421379 100888
0 0 1 0 0 0 0 0 0.00128508503548801 100889
0 1 0 0 0 0 0 0 0.00336104610469192 100890
1 0 0 1 1 0 0 0 0.00747320905211382 100891
0 0 0 0 0 0 0 0 0.000612323638051748 100892
0 0 1 0 0 0 0 0 0.00587841383821797 100893
0 0 0 0 0 0 0 0 0.00282270528841764 100894
0 0 0 0 0 0 0 0 0.000378880079369992 100895
0 0 0 0 2 0 0 0 0.00270564713573549 100896
0 1 1 0 1 0 0 0 0.00829453365586232 100897
0 0 1 1 0 1 0 0 0.00646849131153431 100898
0 0 0 1 0 1 0 0 0.00383185497194063 100899
0 0 0 0 0 0 0 0 0.000207185055478476 100900
0 0 0 0 0 0 0 0 0.00370831237814855 100901
0 0 0 0 0 0 0 0 0.000915260365582071 100902
0 0 0 3 0 0 1 0 0.00789387093100231 100903
0 0 0 0 0 0 0 0 0.000260936503764242 100904
0 1 1 0 1 0 0 0 0.0077247638895642 100905
0 2 0 0 0 0 0 0 0.00670254714787006 100906
0 0 1 0 1 0 0 0 0.00748300917330198 100907
0 0 0 1 0 0 1 0 0.0112925685476512 100908
0 0 1 1 0 0 0 0 0.0105084351554979 100909
1 1 0 0 0 1 0 0 0.0066951809625607 100910
0 0 0 0 1 0 0 0 0.00413843363639899 100911
0 0 0 0 0 0 0 0 0.00243239311384968 100912
0 0 0 0 0 0 0 0 0.000956160420901142 100913
0 0 0 0 0 0 0 0 0.00143712854478508 100914
0 0 0 0 0 0 0 0 0.00113534348784015 100915
0 2 2 2 3 0 2 0 0.00988631116633769 100916
1 0 0 1 1 1 0 0 0.0066039980360074 100917
1 0 3 1 2 0 0 0 0.0117114618798951 100918
0 1 0 0 0 0 0 0 0.00305965329171158 100919
0 0 0 0 1 2 0 0 0.00327336785267107 100920
0 0 0 0 1 0 0 0 0.00245910272060428 100921
0 0 0 0 0 0 0 0 0.00121976974769495 100922
0 0 1 1 1 0 0 0 0.00638341299782041 100923
0 3 1 0 0 0 0 0 0.0101227078208467 100924
0 1 0 0 1 0 0 0 0.00875034551427234 100925
0 0 0 1 0 0 0 0 0.00430093621835113 100926
0 1 0 0 0 0 0 0 0.0054703819390852 100927
0 1 1 1 1 1 0 0 0.0112190005020238 100928
0 0 0 1 0 0 0 0 0.00486824560794048 100929
0 0 0 0 0 0 0 0 0.00454190943564754 100930
0 0 0 0 1 0 1 0 0.00607078007305972 100931
2 0 0 0 1 0 0 0 0.00435090455866884 100932
0 0 0 0 0 0 0 0 0.00837035698932596 100933
0 0 1 0 1 0 0 0 0.00270811234076973 100934
0 0 0 0 0 0 1 0 0.00549349743232597 100935
0 0 0 1 0 1 0 0 0.00644966750987805 100936
0 1 0 0 0 0 0 0 0.000468766025733203 100937
1 0 0 2 0 0 1 0 0.0073385079682339 100938
1 2 0 0 2 0 0 0 0.0121299668768188 100939
0 3 1 0 2 1 0 0 0.0115211161843035 100940
0 0 0 0 1 0 0 0 0.00450012096844148 100941
0 0 0 0 0 0 1 0 0.00168997967266478 100942
0 1 2 1 1 0 0 0 0.010772149785771 100943
0 1 0 0 1 0 0 0 0.00858368091576267 100944
0 0 0 0 0 1 0 0 0.00257637217000593 100945
1 0 0 0 1 0 0 0 0.00797899522876833 100946
0 1 0 0 1 1 0 0 0.00765677003073506 100947
0 1 1 0 1 0 0 0 0.00713734061573632 100948
0 0 2 0 0 1 0 0 0.00694220246223267 100949
0 0 0 0 0 0 0 0 0.00409246222989168 100950
0 1 1 0 0 0 0 0 0.00361670915735886 100951
0 0 0 1 0 0 0 0 0.00342540078563616 100952
0 1 0 0 0 0 0 0 0.00488375832792372 100953
0 2 0 0 0 1 0 0 0.0124640755035216 100954
0 0 0 0 0 1 1 0 0.00922368235478643 100955
0 0 0 0 0 0 0 0 9.96472110273317e-05 100956
0 1 0 0 0 0 1 0 0.00704864059807733 100957
0 1 0 1 0 0 0 0 0.00656293864594772 100958
0 3 0 2 0 0 1 0 0.00954846771492157 100959
0 1 0 0 0 0 0 0 0.001232921416522 100960
0 2 1 1 0 2 0 0 0.0110030736483168 100961
0 1 0 0 0 1 0 0 0.0121432194806403 100962
1 0 0 0 0 1 0 0 0.00570293892524205 100963
0 0 0 0 0 0 0 0 0.00189745419775136 100964
1 0 0 3 1 1 0 0 0.00843498389585875 100965
0 0 0 3 2 0 0 0 0.00597181940393057 100966
0 0 3 0 0 0 0 0 0.00456686268153135 100967
0 1 1 1 0 1 1 0 0.00811847474542446 100968
0 0 0 0 0 0 0 0 0.00543680783302989 100969
0 0 0 0 0 0 0 0 0.00354160731367301 100970
1 0 0 1 0 0 0 0 0.0113323854486225 100971
0 0 0 0 0 0 0 0 0.00200795111595653 100972
1 1 1 0 0 1 1 0 0.0123718475893838 100973
0 0 1 0 0 0 0 0 0.00797937735624146 100974
0 1 1 1 2 0 0 0 0.00924117399845272 100975
1 0 1 1 1 1 0 0 0.00732629253470805 100976
0 1 0 0 1 2 0 0 0.00869219431187958 100977
0 0 0 1 2 1 0 0 0.00790376003133133 100978
0 0 0 0 0 0 1 0 0.00927970771444961 100979
1 0 2 1 0 0 0 0 0.00946863457211293 100980
2 1 0 1 0 1 0 0 0.0122407532646321 100981
0 0 0 0 1 0 0 0 0.00546653353376314 100982
1 2 1 0 0 1 1 0 0.00840308774786536 100983
0 1 1 0 0 0 1 0 0.00957514467299916 100984
0 1 1 0 2 0 1 0 0.00929119728971273 100985
0 0 1 3 0 1 0 0 0.00960446548415348 100986
1 0 1 1 0 0 1 0 0.00388786331750453 100987
0 0 4 0 0 0 0 0 0.00866232950938866 100988
0 0 2 0 1 0 1 0 0.00708858303551096 100989
0 2 0 0 0 1 0 0 0.00969647911260836 100990
0 0 0 0 0 0 0 0 0.000978382673929446 100991
0 1 0 0 0 0 0 0 0.00261502567445859 100992
0 1 1 0 0 0 1 0 0.00883762278535869 100993
